Item Name,Item Category/Brand,Regular Price,Sale Price,Total Sale Discount,Discount Ratio
Hot Italian Sausage,La Fernandière inc.,$4.99,$3.99,$1.00,0.2004
Jumbo Olives,Unico,$4.99,$3.99,$1.00,0.2004
Junior Baby Bok Choy,Trudeau Farm,$4.99,$3.99,$1.00,0.2004
Lemon Vinaigrette & Parmesan Salad Kit,Eat Smart,$4.99,$3.99,$1.00,0.2004
Mache and Beet,Mirabel,$4.99,$3.99,$1.00,0.2004
Maple Blueberry Ice Cream,La Chagnon,$4.99,$3.99,$1.00,0.2004
Marinara Pasta Sauce,Sensations,$4.99,$3.99,$1.00,0.2004
Merguez Sausage,La Fernandière,$4.99,$3.99,$1.00,0.2004
Mild Italian Sausage,La Fernandière inc.,$4.99,$3.99,$1.00,0.2004
Mokaccino Frozen Yogurt,LaChagnon,$4.99,$3.99,$1.00,0.2004
Multi Grain Crunch All Bran Cereal,Kellogg's,$4.99,$3.99,$1.00,0.2004
Muslix Almond Raisin Cereal,Kellogg's,$4.99,$3.99,$1.00,0.2004
Muslix Maple Raisin Nut Cereal,Kellogg's,$4.99,$3.99,$1.00,0.2004
Napkins,Signal,$4.99,$3.99,$1.00,0.2004
Onion & Garlic Side Dish,The Little Potato Company,$4.99,$3.99,$1.00,0.2004
Orange & Tangerine Juice,Tropicana,$4.99,$3.99,$1.00,0.2004
Orange Calcium Vitamin D Juice,Tropicana,$4.99,$3.99,$1.00,0.2004
Orange Grapefruit Juice,Tropicana,$4.99,$3.99,$1.00,0.2004
Orange Juice,Gaïos,$4.99,$3.99,$1.00,0.2004
Orange (Lots Pulp) Juice,Tropicana,$4.99,$3.99,$1.00,0.2004
Orange Low Acid Juice,Tropicana,$4.99,$3.99,$1.00,0.2004
Orange Mango Juice,Tropicana,$4.99,$3.99,$1.00,0.2004
Orange (No Pulp) Juice,Tropicana,$4.99,$3.99,$1.00,0.2004
Orange Pekoe Tea Bags,King Cole,$4.99,$3.99,$1.00,0.2004
Orange (Some Pulp) Juice,Tropicana,$4.99,$3.99,$1.00,0.2004
Original Body Wash,Irish Spring,$4.99,$3.99,$1.00,0.2004
Original Craisins,Ocean Spray,$4.99,$3.99,$1.00,0.2004
Original Recipe Rice Pudding,Kozy Shack,$4.99,$3.99,$1.00,0.2004
Paprika & Red Bell Pepper Side Dish,The Little Potato Company,$4.99,$3.99,$1.00,0.2004
Pomodoro Pasta Sauce,Sensations,$4.99,$3.99,$1.00,0.2004
Pure Premium Apple Juice,Tropicana,$4.99,$3.99,$1.00,0.2004
Raisin Cinnamon Swirl Bread,Sun-Maid,$4.99,$3.99,$1.00,0.2004
Red Grapefruit Juice,Tropicana,$4.99,$3.99,$1.00,0.2004
Reese's Peanut Butter Cups Mini Chocolate,Hershey's,$4.99,$3.99,$1.00,0.2004
Ricotta Pasta Sauce,Sensations,$4.99,$3.99,$1.00,0.2004
Rosee Pasta Sauce,O' Sole Mio,$4.99,$3.99,$1.00,0.2004
Sea Salt & Black Pepper Side Dish,The Little Potato Company,$4.99,$3.99,$1.00,0.2004
Sesame Almond Crunch Salad,Eat Smart,$4.99,$3.99,$1.00,0.2004
Shangai Bok Choy,Trudeau Farms,$4.99,$3.99,$1.00,0.2004
Smoke Meat Sausage,La Fernandière,$4.99,$3.99,$1.00,0.2004
Sofia Potatoes,Mamzells,$4.99,$3.99,$1.00,0.2004
Strawberry Harvest Vegetable Salad Kit,Eat Smart,$4.99,$3.99,$1.00,0.2004
Sundried Tomatoes Pesto,Trudeau Farms,$4.99,$3.99,$1.00,0.2004
Sweet & Tangy Pulled Pork,Crave,$4.99,$3.99,$1.00,0.2004
Sweet Bell Pep & Onion Side Dish,The Little Potato Company,$4.99,$3.99,$1.00,0.2004
Sweet Kale Salad Kit,Eat Smart,$4.99,$3.99,$1.00,0.2004
Trop50 Orange No Pulp Juice,Tropicana,$4.99,$3.99,$1.00,0.2004
Trop50 Orange Some Pulp Juice,Tropicana,$4.99,$3.99,$1.00,0.2004
Ultimate Clear Cool Essentials Antiperspirant,Dove,$4.99,$3.99,$1.00,0.2004
Vanilla Frozen Yogurt,La Chagnon,$4.99,$3.99,$1.00,0.2004
Vanilla Ice Cream,La Chagnon,$4.99,$3.99,$1.00,0.2004
Vanilla No Sugar Added Ice Cream,Compliments,$4.99,$3.99,$1.00,0.2004
Veal Sausage,La Fernandière inc.,$4.99,$3.99,$1.00,0.2004
Vineyard Collection Orange Vinigrette & Bleu Salad...,Eat Smart,$4.99,$3.99,$1.00,0.2004
Water,Naya,$4.99,$3.99,$1.00,0.2004
Watercress,Mirabel,$4.99,$3.99,$1.00,0.2004
Wonder Bones Chicken Medium Dog Treats,Milk Bone,$4.99,$3.99,$1.00,0.2004
Wonder Bones Chicken Small Dog Treats,Milk Bone,$4.99,$3.99,$1.00,0.2004
100% Orange With Pulp Juice,Simply Orange,$7.49,$5.99,$1.50,0.2003
100% Pulp Free Orange Juice,Simply Orange,$7.49,$5.99,$1.50,0.2003
Giuseppe Pepperoni Pizza,Dr. Oetker,$7.49,$5.99,$1.50,0.2003
Giuseppe Thin Crust Canadian Pizza,Dr. Oetker,$7.49,$5.99,$1.50,0.2003
Kitchen Catcher Roomate Odour Guard Garbage Bags,Glad,$7.49,$5.99,$1.50,0.2003
Kitchen Regular Easy -Tie Febreze Fresh Clean Scen...,Glad,$7.49,$5.99,$1.50,0.2003
Kitchen Tall Easy-Tie Febreze Garbage Bags,Glad,$7.49,$5.99,$1.50,0.2003
Premium 70% Dark Chocolate,Baker's,$5.99,$4.79,$1.20,0.2003
Small Easy-Tie White Unscented Garbage Bags,Glad,$7.49,$5.99,$1.50,0.2003
White Tall Easy-Tie Unscented Garbage Bags,Glad,$7.49,$5.99,$1.50,0.2003
Blueberries Frozen Fruit,Compliments,$12.49,$9.99,$2.50,0.2002
Boost High Protein Chocolate Powder,Nestle,$12.49,$9.99,$2.50,0.2002
Mixed Medley Tomatoes,Tomz,$9.99,$7.99,$2.00,0.2002
Pure Lard,Tenderflake,$9.99,$7.99,$2.00,0.2002
Vanilla Pudding,Boost,$12.49,$9.99,$2.50,0.2002
Wild Wonders Tomatoes,Compliments,$9.99,$7.99,$2.00,0.2002
Fresh Pork BBQ Back Ribs,St-Hubert,$14.99,$11.99,$3.00,0.2001
Multi Cat Cat Litter,Arm & Hammer,$14.99,$11.99,$3.00,0.2001
Original 100 Sheets 2 Ply Facial Tissue,Scotties,$14.99,$11.99,$3.00,0.2001
Pan Sear Mediterranean Wild Pacific Salmon,High Liner,$14.99,$11.99,$3.00,0.2001
Pan Seared Garlic Herb Haddock,High Liner,$14.99,$11.99,$3.00,0.2001
Plush Double 253 Sheets Bathroom Tissue,Compliments,$14.99,$11.99,$3.00,0.2001
Pure Basmati Rice,Tilda,$19.99,$15.99,$4.00,0.2001
Texan Style Pork Back Rib,St-Hubert,$14.99,$11.99,$3.00,0.2001
Anti-aging complex,Zorah Biocosmétiques,$104.99,$83.99,$21.00,0.2000
Fruit to Go Wildberry 100% Fruit Bar,SunRype,$0.50,$0.40,$0.10,0.2000
BBQ Fully Cooked Original Chicken,Marc Angelo,$4.99,$4.00,$0.99,0.1984
Beef Strips,Marc Angelo,$4.99,$4.00,$0.99,0.1984
Italian FC Chicken Strips,Marc Angelo,$4.99,$4.00,$0.99,0.1984
Original Fully Cooked Chicken Strips,Marc Angelo,$4.99,$4.00,$0.99,0.1984
25% Less Fat Luncheon Meat,Klik,$5.59,$4.49,$1.10,0.1968
Beef With Brocolli Fit Bowl,Stouffer's,$5.59,$4.49,$1.10,0.1968
Capelli D'Angelo Pasta,Lancia,$2.49,$2.00,$0.49,0.1968
Cheese Sticks,Compliments,$2.49,$2.00,$0.49,0.1968
Chewy Apple Fruit Crumble Granola Bars,Quaker,$2.49,$2.00,$0.49,0.1968
Chewy Banana Chocolate Chip Granola Bars,Quaker,$2.49,$2.00,$0.49,0.1968
Chewy Caramel Chocolate Granola Bars,Quaker,$2.49,$2.00,$0.49,0.1968
Chewy Chocolate Chip Granola Bars,Quaker,$2.49,$2.00,$0.49,0.1968
Chewy Fruit Crumble Raspberry Granola Bars,Quaker,$2.49,$2.00,$0.49,0.1968
Chewy Rocky Road Granola Bars,Quaker,$2.49,$2.00,$0.49,0.1968
Chicken Cashew Fit Bowl,Stouffer's,$5.59,$4.49,$1.10,0.1968
Clean Wear Ultra Thin Regular Long With Wings Pads,U By Kotex,$5.59,$4.49,$1.10,0.1968
Diced Tomatoes,Aylmer,$2.49,$2.00,$0.49,0.1968
Dipps Caramel Nut Granola Bars,Quaker,$2.49,$2.00,$0.49,0.1968
Dipps Chocolate Chip Granola Bars,Quaker,$2.49,$2.00,$0.49,0.1968
Dipps Cookies & Cream Granola Bars,Quaker,$2.49,$2.00,$0.49,0.1968
Dipps Peanut Butter Blast Granola Bars,Quaker,$2.49,$2.00,$0.49,0.1968
Dipps Rainbow Granola Bars,Quaker,$2.49,$2.00,$0.49,0.1968
Dipps Salted Butterscotch Crunch Granola Bars,Quaker,$2.49,$2.00,$0.49,0.1968
Energy Drink,Guru,$2.49,$2.00,$0.49,0.1968
Extreme Can Beer,Tremblay,$2.49,$2.00,$0.49,0.1968
Fettuccine Pasta,Lancia,$2.49,$2.00,$0.49,0.1968
Fusilli Pasta,Lancia,$2.49,$2.00,$0.49,0.1968
Klik Luncheon Meat,Maple Leaf,$5.59,$4.49,$1.10,0.1968
Linguine Pasta,Lancia,$2.49,$2.00,$0.49,0.1968
Penne Rigate Pasta,Lancia,$2.49,$2.00,$0.49,0.1968
Pennine Pasta,Lancia,$2.49,$2.00,$0.49,0.1968
Rigatoni Pasta,Lancia,$2.49,$2.00,$0.49,0.1968
Rotini Pasta,Lancia,$2.49,$2.00,$0.49,0.1968
Shells Pasta,Lancia,$2.49,$2.00,$0.49,0.1968
Spaghetti Pasta,Lancia,$2.49,$2.00,$0.49,0.1968
Spaghettini Pasta,Lancia,$2.49,$2.00,$0.49,0.1968
Steak Fajita Fit Bowl,Stouffer's,$5.59,$4.49,$1.10,0.1968
Teriyki Chicken Fit Bowl,Stouffer's,$5.59,$4.49,$1.10,0.1968
Tortiglioni Pasta,Lancia,$2.49,$2.00,$0.49,0.1968
Vermicelli Pasta,Lancia,$2.49,$2.00,$0.49,0.1968
Wagon Wheels Pasta,Lancia,$2.49,$2.00,$0.49,0.1968
White Bite Size Round Tortilla Chips,Compliments,$2.49,$2.00,$0.49,0.1968
Yellow Corn Round Tortilla Chips,Compliments,$2.49,$2.00,$0.49,0.1968
Bottles Beer,Moosehead,$11.19,$8.99,$2.20,0.1966
Original Recipe Potato Chips,Miss Vickie's,$5.29,$4.25,$1.04,0.1966
Original Snack Mix,Munchies,$5.29,$4.25,$1.04,0.1966
Regular Potato Chips,Ruffles,$5.29,$4.25,$1.04,0.1966
Restaurant Style Tortillas Chips,Tostitos,$5.29,$4.25,$1.04,0.1966
Butternut Squash Ravioli,O' Sole Mio,$8.69,$6.99,$1.70,0.1956
Cheese Ravioli,O' SOLE MIO,$8.69,$6.99,$1.70,0.1956
Italian Sausage Tortelloni,O' Sole Mio,$8.69,$6.99,$1.70,0.1956
Portobello Ravioli,O' Sole Mio,$8.69,$6.99,$1.70,0.1956
Potatoes Gnocchi,O' Sole Mio,$8.69,$6.99,$1.70,0.1956
Tortellini Beef Pasta,O'Sole Mio,$8.69,$6.99,$1.70,0.1956
Tortellini Cheese 3 Colours Pasta,O'Sole Mio,$8.69,$6.99,$1.70,0.1956
Tortellini Cheese Pasta,O'Sole Mio,$8.69,$6.99,$1.70,0.1956
Boneless Chipotle & Lime Loin Filet,DuBreton,$8.20,$6.61,$1.59,0.1939
Drumstick Chocolate Fudge Brownie Frozen Dessert C...,Nestle,$6.19,$4.99,$1.20,0.1939
Drumstick Non Dairy Carmel Frozen Dessert,Nestle,$6.19,$4.99,$1.20,0.1939
Drumstick Strawberry Cheesecake Frozen Dessert Con...,Nestle,$6.19,$4.99,$1.20,0.1939
Drumstick Sweet & Salty Caramel Frozen Dessert Con...,Nestle,$6.19,$4.99,$1.20,0.1939
Drumstick Vanilla Chocolate Frozen Dessert,Nestle,$6.19,$4.99,$1.20,0.1939
Sandwich White Gluten Free Bread,Udi's,$6.19,$4.99,$1.20,0.1939
Scope Classic Original Mint Mouthwash,Crest,$6.19,$4.99,$1.20,0.1939
fruit lamb Baby food,Mother Hen,$9.89,$7.99,$1.90,0.1921
Fritz Kaiser Cheese Empereur Cheese,Fritz Kaiser Cda,$8.44,$6.82,$1.62,0.1919
Chicken Pie,St-Hubert,$3.69,$2.99,$0.70,0.1897
Dried White Beans,Thompson,$3.69,$2.99,$0.70,0.1897
Dry Red Kidney Beans,Thompson,$3.69,$2.99,$0.70,0.1897
w/Seasalt Skipjack Tuna,Raincoast Global,$3.69,$2.99,$0.70,0.1897
Beef Onion Broth,Canton,$5.29,$4.29,$1.00,0.1890
Fondue Original 25% Less Salt Broth,Canton,$5.29,$4.29,$1.00,0.1890
ORIENTAL BROTH FONDUE,Canton,$5.29,$4.29,$1.00,0.1890
Original Broth,Canton,$5.29,$4.29,$1.00,0.1890
Red Wine Broth Fondue,Canton,$5.29,$4.29,$1.00,0.1890
manzanilla Olives,Habitant,$3.69,$3.00,$0.69,0.1870
manzanilla stuffed Olives,Gattuso,$3.69,$3.00,$0.69,0.1870
sour gherkins Pickles,Habitant,$3.69,$3.00,$0.69,0.1870
Strawberry Daiquiri Alcoholic Beverage,Bacardi Breezer,$3.69,$3.00,$0.69,0.1870
stuffed - less salt Olives,Habitant,$3.69,$3.00,$0.69,0.1870
Sweet Gherkins Pickles,Habitant,$3.69,$3.00,$0.69,0.1870
Sweet White Pickled Onions,Habitant,$3.69,$3.00,$0.69,0.1870
white onion Pickles,Habitant,$3.69,$3.00,$0.69,0.1870
Apple Refrigerated Not from Concentrated Juice,Oasis Premium,$4.29,$3.49,$0.80,0.1865
Fresh Expression Classic Coconut Butter Antiperspi...,Secret,$4.29,$3.49,$0.80,0.1865
Fresh Expression Ooh La La Lavender Antiperspirant,Secret,$4.29,$3.49,$0.80,0.1865
Lean Flat Sliced Capocollo,Mastro,$4.29,$3.49,$0.80,0.1865
Outlast Clear Gel Protect Powder Antiperspirant,Secret,$4.29,$3.49,$0.80,0.1865
Outlast Clear Gel Unscented Antiperspirant,Secret,$4.29,$3.49,$0.80,0.1865
passion fruit- orange and raspberry Premium Tropic...,Oasis,$4.29,$3.49,$0.80,0.1865
Premium Orange Juice,Oasis,$4.29,$3.49,$0.80,0.1865
Sailor's Coquille,Aliments Pasta-Mer,$4.29,$3.49,$0.80,0.1865
Strawberry Banana Smoothie,Oasis,$4.29,$3.49,$0.80,0.1865
Spring Water,Evian,$2.69,$2.19,$0.50,0.1859
Organic Smooth Peanut Butter,Maranatha,$6.49,$5.29,$1.20,0.1849
Swiss Chaliberg Lactose Free Cheese,Riviera,$6.49,$5.29,$1.20,0.1849
Bold BBQ Tortilla Chips,Doritos,$4.29,$3.50,$0.79,0.1841
Chile Limon Chips,Doritos,$4.29,$3.50,$0.79,0.1841
Cool Ranch Tortilla Chips,Doritos,$4.29,$3.50,$0.79,0.1841
Flamin' Hot Nacho Tortilla Chips,Doritos,$4.29,$3.50,$0.79,0.1841
Jalapeno & Cheddar Tortilla Chips,Doritos,$4.29,$3.50,$0.79,0.1841
Nacho Cheese Tortilla Chips,Doritos,$4.29,$3.50,$0.79,0.1841
Nacho Picoso Tortilla Chips,Doritos,$4.29,$3.50,$0.79,0.1841
Spicy Nacho Tortilla Chips,Doritos,$4.29,$3.50,$0.79,0.1841
Sweet Chili Heat Tortilla Chips,Doritos,$4.29,$3.50,$0.79,0.1841
Zesty Cheese Tortilla Chips,Doritos,$4.29,$3.50,$0.79,0.1841
Lasagna Regular Fresh Pasta,OSole Mio,$4.89,$3.99,$0.90,0.1840
Three Flavours Linguine,O Sole Mio,$4.89,$3.99,$0.90,0.1840
Orange Pekoe Tea Bags,King Cole,$9.79,$7.99,$1.80,0.1839
Ultra After Rain 96 Uses Laundry Detergent,Purex,$14.69,$11.99,$2.70,0.1838
Black Cherry Greek Yogurt Alternative,Daiya,$2.19,$1.79,$0.40,0.1826
Refried Pinto Beans,La Costena,$2.19,$1.79,$0.40,0.1826
Chicken Bouillon,Parador,$5.49,$4.49,$1.00,0.1821
Chocolate & Hazelnut Spread,Laura Secord,$5.49,$4.49,$1.00,0.1821
Cookie Butter Cookinotti,Penotti,$5.49,$4.49,$1.00,0.1821
Fat Free French Vanilla Coffee Whitener,International Delight,$5.49,$4.49,$1.00,0.1821
French Vanilla Cream,International Delight,$5.49,$4.49,$1.00,0.1821
Gourmet granola Aphrodisiac,La Fourmi Bionique,$5.49,$4.49,$1.00,0.1821
Granola Honey Maca Natural Cereal,Fourmi Bionique,$5.49,$4.49,$1.00,0.1821
Hazelnut Coffee Whitener,International Delight,$5.49,$4.49,$1.00,0.1821
Organic Shiitake Mushrooms,Compliments,$5.49,$4.49,$1.00,0.1821
Original Water,Zico,$5.49,$4.49,$1.00,0.1821
Seasonal Coffee Cream,International Delight,$5.49,$4.49,$1.00,0.1821
Vege Creton,Porat,$5.49,$4.49,$1.00,0.1821
Bali Ocean Refill 2Pk Scented Oil,Airwick,$10.99,$8.99,$2.00,0.1820
Cubes Atlantic Salmon,Grizzly,$10.99,$8.99,$2.00,0.1820
Extra Pale Ale 5.0% Alcohol Beer,Griffon,$10.99,$8.99,$2.00,0.1820
Life Scents Forest Waters Scented Oil,Airwick,$10.99,$8.99,$2.00,0.1820
Life Scents Summer Delights Scented Oil,Airwick,$10.99,$8.99,$2.00,0.1820
Men Care Deep Clean Shampoo,Dove,$10.99,$8.99,$2.00,0.1820
Moisture Therapy Daily Conditioner,Dove,$10.99,$8.99,$2.00,0.1820
Moisture Therapy Daily Shampoo,Dove,$10.99,$8.99,$2.00,0.1820
Spinach Pie Tart,Arahova,$10.99,$8.99,$2.00,0.1820
Sweet Mango Refill 2Pk Scented Oil,Airwick,$10.99,$8.99,$2.00,0.1820
To Go Variety Pack Containers,Ziploc,$10.99,$8.99,$2.00,0.1820
Deguststion Mix Pack Beer,Belgh Brasse,$21.99,$17.99,$4.00,0.1819
Le P'tit Picnic Ham,Gaspesien,$21.99,$17.99,$4.00,0.1819
Endurance Chocolate  Banana Bar,Kronobar,$35.99,$29.49,$6.50,0.1806
Endurance Chocolate Mint Bar,Kronobar,$35.99,$29.49,$6.50,0.1806
Endurance Mango & Lemon Bar,Kronobar,$35.99,$29.49,$6.50,0.1806
Energy Apricot Cranberry Bar,Kronobar,$35.99,$29.49,$6.50,0.1806
Energy Chocolate & Expresso Bar,Kronobar,$35.99,$29.49,$6.50,0.1806
Energy Coconut & Cherry Bar,Kronobar,$35.99,$29.49,$6.50,0.1806
Protein Chocolate & Avocado Bar,Kronobar,$35.99,$29.49,$6.50,0.1806
Protein Pear & Maple Bar,Kronobar,$35.99,$29.49,$6.50,0.1806
Protein Salted Caramel Bar,Kronobar,$35.99,$29.49,$6.50,0.1806
Bottle Soda,Pepsi,$5.49,$4.50,$0.99,0.1803
Caffeine Free Diet Soft Drink,Pepsi,$5.49,$4.50,$0.99,0.1803
Diet Multipack Soft Drink,Pepsi,$5.49,$4.50,$0.99,0.1803
Diet Soda,Pepsi,$5.49,$4.50,$0.99,0.1803
Diet Soda,7Up,$5.49,$4.50,$0.99,0.1803
Ginger Ale Soft Drink,Schweppes,$5.49,$4.50,$0.99,0.1803
Lemon Iced Tea,Brisk,$5.49,$4.50,$0.99,0.1803
Max,Pepsi,$5.49,$4.50,$0.99,0.1803
Multipack Soft Drink,7Up,$5.49,$4.50,$0.99,0.1803
Multipack Soft Drink,Pepsi,$5.49,$4.50,$0.99,0.1803
Orange Soft Drink,Crush,$5.49,$4.50,$0.99,0.1803
PET Bottle Soda,7Up,$5.49,$4.50,$0.99,0.1803
Soda,Mountain Dew,$5.49,$4.50,$0.99,0.1803
Value Pack Pork Souvlaki,Marc Angelo,$13.99,$11.49,$2.50,0.1787
1.5% Tropical Assorted Yogurt,IÖGO,$7.29,$5.99,$1.30,0.1783
Green Tea Bags,Lipton,$7.29,$5.99,$1.30,0.1783
Lemon Ginseng Green Tea,Lipton,$7.29,$5.99,$1.30,0.1783
Yellow Label Tea,Lipton,$7.29,$5.99,$1.30,0.1783
Yogurt Pretzels,John Vince,$1.69,$1.39,$0.30,0.1775
Chocolate Chip Cookies,Gogo Quinoa,$7.89,$6.49,$1.40,0.1774
HE Wld Flower 36 Use Laundry Detergent,Attitude,$8.49,$6.99,$1.50,0.1767
Ultra Half 2 Ply 63 Sheets Paper Towels,Compliments,$8.49,$6.99,$1.50,0.1767
Kalamata Sliced Olives,Unico,$3.99,$3.29,$0.70,0.1754
Sesame Bagel Crisps,New York Style,$3.99,$3.29,$0.70,0.1754
Skinless Boneless Salmon,Clover Leaf,$3.99,$3.29,$0.70,0.1754
Black Forest Shaved Ham,Olymel,$11.49,$9.49,$2.00,0.1741
Shaved Original Cooked Turkey,Olymel,$11.49,$9.49,$2.00,0.1741
Chlorophyll Gum,Excel,$1.19,$0.99,$0.20,0.1681
Juicy Fruit Singles Sugar Free 12 Piece Gum,Wrigley's,$1.19,$0.99,$0.20,0.1681
Original Fruit Candy,Skittles,$1.19,$0.99,$0.20,0.1681
Peppermint 12 Piece Gum,Excel,$1.19,$0.99,$0.20,0.1681
Polar Ice 12 Piece Gum,Excel,$1.19,$0.99,$0.20,0.1681
Spearmint 12 Piece Gum,Excel,$1.19,$0.99,$0.20,0.1681
Strong Mint 12 Piece Gum,Excel,$1.19,$0.99,$0.20,0.1681
White Bubblemint 12 Piece Gum,Excel,$1.19,$0.99,$0.20,0.1681
White Spearmint 12 Piece Gum,Excel,$1.19,$0.99,$0.20,0.1681
White Winterfresh 12 Piece Gum,Excel,$1.19,$0.99,$0.20,0.1681
Winterfresh 12 Piece Gum,Excel,$1.19,$0.99,$0.20,0.1681
Alfredo Pasta Sauce Mix,Knorr,$1.79,$1.49,$0.30,0.1676
Caesar Croutons,Grissol,$2.39,$1.99,$0.40,0.1674
Garlic Croutons,Grissol,$2.39,$1.99,$0.40,0.1674
Ready To Bake Regular Wiener Wrap,Pillsbury,$2.39,$1.99,$0.40,0.1674
Reduced Fat 8-Count Croissants,Pillsbury,$2.39,$1.99,$0.40,0.1674
Regular Crescent Rolls,Pillsbury,$2.39,$1.99,$0.40,0.1674
Regular Croutons,Grissol,$2.39,$1.99,$0.40,0.1674
1 Ply Napkins,Royale,$2.99,$2.49,$0.50,0.1672
Birthday Cake Rice Krispies Treats,Kellogg's,$2.99,$2.49,$0.50,0.1672
Blueberry 5 Pack Pastry Crisps,Kellogg's,$2.99,$2.49,$0.50,0.1672
Cat Litter Deodorizer,Arm & Hammer,$2.99,$2.49,$0.50,0.1672
Chicken Bouillon Cubes,Knorr,$2.99,$2.49,$0.50,0.1672
Classic Chicken Noodle Soup,Campbell's,$2.99,$2.49,$0.50,0.1672
Cookies N Cream 5 Pack Pastry Crisps,Kellogg's,$2.99,$2.49,$0.50,0.1672
Cookies 'N Creme Rice Krispies Treats,Kellogg's,$2.99,$2.49,$0.50,0.1672
Creamy Tomato Soup,Campbell's,$2.99,$2.49,$0.50,0.1672
Dairy Milk Chocolate Bar,Cadbury,$2.99,$2.49,$0.50,0.1672
Garden Minestrone Soup,Campbell's,$2.99,$2.49,$0.50,0.1672
Homestyle Rustico Lentil Soup,Campbell's,$2.99,$2.49,$0.50,0.1672
Horseradish,Kuehne,$2.99,$2.49,$0.50,0.1672
Organic Carrots,La Croche,$2.99,$2.49,$0.50,0.1672
Raw Sunflower Seeds,Johnvince Foods,$2.99,$2.49,$0.50,0.1672
Ready To Eat Light Chicken Noodle Soup,Campbell's,$2.99,$2.49,$0.50,0.1672
Ready To Eat Light Cream Of Mushroom Soup,Campbell's,$2.99,$2.49,$0.50,0.1672
Ready To Enjoy Clam Chowder Soup,Campbell's,$2.99,$2.49,$0.50,0.1672
Ready To Serve Cream of Mushroom Soup,Campbell's,$2.99,$2.49,$0.50,0.1672
Ready To Serve Herbed Chicken with Rice Soup,Campbell's,$2.99,$2.49,$0.50,0.1672
Ready To Serve Italian Wedding Soup,Campbell's,$2.99,$2.49,$0.50,0.1672
Rice Krispie Rainbow Squares,Kellogg's,$2.99,$2.49,$0.50,0.1672
Rice Krispie Squares,Kellogg's,$2.99,$2.49,$0.50,0.1672
Rice Krispies M&M's Milk Chocolate Squares,Kellogg's,$2.99,$2.49,$0.50,0.1672
Rye & Oat Wholegrain Crispbread,Ryvita,$2.99,$2.49,$0.50,0.1672
Stir Fry Rice Noodles,Blue Dragon,$2.99,$2.49,$0.50,0.1672
With Flax Seed Corn,Les Aliments John Vince,$2.99,$2.49,$0.50,0.1672
Activia Stirred Strawberry Yogurt,Danone,$4.19,$3.49,$0.70,0.1671
Caramelized Onion Focaccia Bread,Compliments,$4.19,$3.49,$0.70,0.1671
Coffee Mate Original Coffee Cream,Nestle,$4.19,$3.49,$0.70,0.1671
French Vanilla Powder Coffee Whitener,Coffee Mate,$4.19,$3.49,$0.70,0.1671
Mini Tortilla Bowl,Old El Paso,$4.19,$3.49,$0.70,0.1671
Ranchers Choice Dressing,Kraft,$3.59,$2.99,$0.60,0.1671
Temptations Hearty Beef Cat Food,Whiskas,$4.19,$3.49,$0.70,0.1671
Vegetable Spray Cookware Coating,Pam,$4.19,$3.49,$0.70,0.1671
8's Raisin Buns,Pom,$4.79,$3.99,$0.80,0.1670
Butterscotch Wave Ice Cream,Compliments,$4.79,$3.99,$0.80,0.1670
Caramilk 4 Pack Chocolate Bar,Cadbury,$4.79,$3.99,$0.80,0.1670
Chocolate Chip Organic 5 Pack Granola Bars,MadeGood,$4.79,$3.99,$0.80,0.1670
Chocolate Lovers Family Pack Pudding,Snack Pack,$4.79,$3.99,$0.80,0.1670
Cotton Candy Ice Cream,Compliments,$4.79,$3.99,$0.80,0.1670
Cretons,Bilopage,$4.79,$3.99,$0.80,0.1670
Crunchie Chocolate Bar,Cadbury,$4.79,$3.99,$0.80,0.1670
Dairy Milk Chocolate Bar,Cadbury,$4.79,$3.99,$0.80,0.1670
Jersey Milk 4 Pack Chocolate Bars,Neilson,$4.79,$3.99,$0.80,0.1670
Light French Vanilla Ice Cream,Compliments,$4.79,$3.99,$0.80,0.1670
Minis Chocolate Banana Organic Granola Bars,MadeGood,$4.79,$3.99,$0.80,0.1670
Minis Chocolate Banana Organic Granola Bars,MadeGood,$4.79,$3.99,$0.80,0.1670
Neopolitan Ice Cream,Compliments,$4.79,$3.99,$0.80,0.1670
Philadelphia Herb & Spice Cream Cheese Dip,Kraft,$4.79,$3.99,$0.80,0.1670
Rich Chocolate Ice Cream,Compliments,$4.79,$3.99,$0.80,0.1670
Vanilla Ice Cream,Compliments,$4.79,$3.99,$0.80,0.1670
3 Cheese And Spinach Ravioli,O'Sole Mio,$5.99,$4.99,$1.00,0.1669
3 Colored Cheese Tortellini Pasta,O'Sole Mio,$5.99,$4.99,$1.00,0.1669
5 Cheese Tortellini Pasta,O'Sole Mio,$5.99,$4.99,$1.00,0.1669
All Purpose Flour,Robin Hood,$5.99,$4.99,$1.00,0.1669
All Purpose Flour,Five Roses,$5.99,$4.99,$1.00,0.1669
Apero Organic Tomatoes,Biologico,$5.99,$4.99,$1.00,0.1669
BBQ Flavor Peanuts,Planters,$5.99,$4.99,$1.00,0.1669
Beef And Wine Tortellini Pasta,O'Sole Mio,$5.99,$4.99,$1.00,0.1669
Blueberry Muffin,FGF Muffin,$5.99,$4.99,$1.00,0.1669
Carrot Muffins,FGF Muffin,$5.99,$4.99,$1.00,0.1669
Cauliflower And Spinach Ravioli Pasta,O'Sole Mio,$5.99,$4.99,$1.00,0.1669
